Date,Time,P_left,P_right,P_pipe,Q_left,Q_right,Q_pipe,VolumeL,VolumeR,VolumePipe,Qw,Dens_recirc,Dens_pipe,DesignIdx,StagesIdx,Design_desiredDens,VolumeLR,VolumeW,QVSource,Q_Slurry,Design_desiredSlurry,Design_Qw,CementValveSetValRecomend,CementValveOut,CementValveSetValMaxUser,Auto,PressAlarmVal,ValveGain,WaterSPGR,DensCement,CriteryDensChange,Dens_calculate,Q_LR,StageCode,V_org,Q_L_,Q_R_,Q_LR_,Q_,V_L_,V_R_,V_LR_,V_
12/20/2024,17:19:0,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.42,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.42,-0.01
12/20/2024,17:19:1,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.46,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.46,-0.01
12/20/2024,17:19:2,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.49,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.49,-0.01
12/20/2024,17:19:3,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.53,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.53,-0.01
12/20/2024,17:19:4,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.57,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.57,-0.01
12/20/2024,17:19:5,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.61,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.61,-0.01
12/20/2024,17:19:6,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.69,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.69,-0.01
12/20/2024,17:19:7,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.73,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.73,-0.01
12/20/2024,17:19:8,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.77,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.77,-0.01
12/20/2024,17:19:9,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.81,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.81,-0.01
12/20/2024,17:19:10,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.85,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.85,-0.01
12/20/2024,17:19:11,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.89,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.89,-0.01
12/20/2024,17:19:12,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,309.92,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,309.92,-0.01
12/20/2024,17:19:15,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.04,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.04,-0.01
12/20/2024,17:19:16,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.08,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.08,-0.01
12/20/2024,17:19:17,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.12,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.12,-0.01
12/20/2024,17:19:18,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.16,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.16,-0.01
12/20/2024,17:19:19,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.2,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.2,-0.01
12/20/2024,17:19:20,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.24,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.24,-0.01
12/20/2024,17:19:21,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.28,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.28,-0.01
12/20/2024,17:19:22,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.32,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.32,-0.01
12/20/2024,17:19:23,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.35,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.35,-0.01
12/20/2024,17:19:24,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.39,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.39,-0.01
12/20/2024,17:19:25,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.39,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.39,-0.01
12/20/2024,17:19:26,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.47,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.47,-0.01
12/20/2024,17:19:27,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.51,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.51,-0.01
12/20/2024,17:19:28,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.55,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.55,-0.01
12/20/2024,17:19:29,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.59,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.59,-0.01
12/20/2024,17:19:30,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.63,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.63,-0.01
12/20/2024,17:19:31,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.67,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.67,-0.01
12/20/2024,17:19:32,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.71,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.71,-0.01
12/20/2024,17:19:33,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.75,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.75,-0.01
12/20/2024,17:19:34,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.78,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.78,-0.01
12/20/2024,17:19:35,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.82,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.82,-0.01
12/20/2024,17:19:36,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.86,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.86,-0.01
12/20/2024,17:19:37,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.9,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.9,-0.01
12/20/2024,17:19:38,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.9,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.9,-0.01
12/20/2024,17:19:39,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.98,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.98,-0.01
12/20/2024,17:19:40,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,310.98,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,310.98,-0.01
12/20/2024,17:19:41,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.06,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.06,-0.01
12/20/2024,17:19:42,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.06,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.06,-0.01
12/20/2024,17:19:43,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.14,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.14,-0.01
12/20/2024,17:19:44,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.14,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.14,-0.01
12/20/2024,17:19:45,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.21,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.21,-0.01
12/20/2024,17:19:46,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.21,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.21,-0.01
12/20/2024,17:19:47,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.29,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.29,-0.01
12/20/2024,17:19:48,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.29,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.29,-0.01
12/20/2024,17:19:49,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.37,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.37,-0.01
12/20/2024,17:19:50,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.37,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.37,-0.01
12/20/2024,17:19:51,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.45,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.45,-0.01
12/20/2024,17:19:52,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.45,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.45,-0.01
12/20/2024,17:19:53,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.49,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.49,-0.01
12/20/2024,17:19:54,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.53,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.53,-0.01
12/20/2024,17:19:55,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.57,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.57,-0.01
12/20/2024,17:19:56,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.61,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.61,-0.01
12/20/2024,17:19:57,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.64,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.64,-0.01
12/20/2024,17:19:58,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.68,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.68,-0.01
12/20/2024,17:19:59,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.72,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.72,-0.01
12/20/2024,17:20:0,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.76,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.76,-0.01
12/20/2024,17:20:1,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.8,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.8,-0.01
12/20/2024,17:20:2,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.88,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.88,-0.01
12/20/2024,17:20:3,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.92,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.92,-0.01
12/20/2024,17:20:4,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,311.96,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,311.96,-0.01
12/20/2024,17:20:5,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.0,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.0,-0.01
12/20/2024,17:20:6,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.04,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.04,-0.01
12/20/2024,17:20:7,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.08,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.08,-0.01
12/20/2024,17:20:8,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.11,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.11,-0.01
12/20/2024,17:20:9,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.15,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.15,-0.01
12/20/2024,17:20:10,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.19,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.19,-0.01
12/20/2024,17:20:11,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.23,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.23,-0.01
12/20/2024,17:20:12,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.27,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.27,-0.01
12/20/2024,17:20:13,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.31,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.31,-0.01
12/20/2024,17:20:14,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.35,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.35,-0.01
12/20/2024,17:20:15,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.39,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.39,-0.01
12/20/2024,17:20:16,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.43,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.43,-0.01
12/20/2024,17:20:17,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.47,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.47,-0.01
12/20/2024,17:20:18,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.51,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.51,-0.01
12/20/2024,17:20:19,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.54,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.54,-0.01
12/20/2024,17:20:20,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.54,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.54,-0.01
12/20/2024,17:20:21,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.62,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.62,-0.01
12/20/2024,17:20:22,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.62,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.62,-0.01
12/20/2024,17:20:23,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.7,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.7,-0.01
12/20/2024,17:20:24,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.7,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.7,-0.01
12/20/2024,17:20:25,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.78,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.78,-0.01
12/20/2024,17:20:26,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.78,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.78,-0.01
12/20/2024,17:20:27,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.86,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.86,-0.01
12/20/2024,17:20:28,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.86,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.86,-0.01
12/20/2024,17:20:29,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.94,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.94,-0.01
12/20/2024,17:20:30,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,312.94,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,312.94,-0.01
12/20/2024,17:20:31,0.0,0.0,404.0,39.1,0.0,0.0,0.0,0.0,-0.01,0,1.21,2.42,0,0.0,0,313.01,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,2.42,39.1,-1.0,0,39.1,0.0,39.1,0.0,0.0,0.0,313.01,-0.01
